urdu_text,is_sarcastic,,,,,,
۔ یہ خاندان یمن میں بادشاہی کرتا تھا۔ بنو حمیرقحطان سے ساتویں پُشت میں تھا۔ قحطان کے بیٹے کا نام بعصر تھا۔ جو حضرت ابراہیم کا ہمعصر تھا۔ پریم نے جب ایک قلعہ جبلِ روعین پر تعمیر کیا تواس کا نام پریم زورعین پڑ گیا۔ پریم زورعین کو آرائیوں کا مورثِ اعلی تصور کیا جاتا ہے۔ 🙈👇,0,,,,,,
"شہباز شریف تو چلو سڑکیں بنا کر کمیشن کماتا رہا. پرویز خٹک کیا کرتا رہا. کہ پٹھان علاج کروانے پنڈی کے ہسپتال میں KPK سے آتے ہیں...
#طنز",1,,,,,,
"کچھ لوگ قول و فعل اور وقت کے بہت ہی پابند ہوتے ہیں۔۔۔اینی وی کی پنکچوایلٹی یار
#فینکی_سبٹویٹ 
#طنز",1,,,,,,
"میں نے کبھی مرسڈیز، BMW یا Toyota کے new models کے پیچھے "" یہ سب میری ماں کی دعا ہے"" وغیرہ لکھا کبھی نہیں دیکھا. لگتا ہے. ان کی ماں نے ان کو دعا نہیں تھی دی...

#طنز",1,,,,,,
"@AhmedNoorz Few 💧💧... 
ھمارے گناہوں کیوجہ سے ھم پر بارش نہیں ہوتی ورنہ پنجاب میں دیکھیں جہاں کنہگاری نہ ہونے کے برابر ہے،  کتنی زیادہ بارشیں ہوتی ہے۔
اللہ ہمارے اعمال اچھے کرے کم از کم خشک سالی کیلئے ہی سہی
#طنز",1,,,,,,
جس کا کوئی کرش ہی نا ہو اسے کا کیا 🙄😂,0,,,,,,
میرے دل کی بات کی ہے 💌💌💌💌,0,,,,,,
'' کتنی پیاری گواہی ہے '' اَشْهَدُ اَنَّ مُحَمَّدَالرَّسُوْلُ اللّٰهْ `` ❤️⁩,0,,,,,,
آریحا قبیلے کے مشہور سردار شیخ سلیم الرائی ہیں۔ جنہوں نے حضرت سلمان فارسی سے دینی علوم و فیض حاصل کیا۔ لوگ انکے پاس فیصلے کروانے اتے تھے۔ شیخ سلیم الرائی کے فرزند شیخ حبیب الرائی اپنے وقت کے بزورگ تھے۔ جنہوں نے شہدائے کربلا کی تجہیز وتدفین کی تھی۔👇شیخ محمد حبیب الرائی کے فرزند😉,0,,,,,,
"ماشاءاللہ کتنی با اخلاق زبان ہے سیاسی ٹویپس کی...

#طنز",1,,,,,,
"#ﻃﻨﺰ ﺍﻭﺭ #ﺑﺤﺚ ﺳﮯ #ﺭﺷﺘﮯ ﮐﻤﺰﻭﺭ ﮨﻮ ﺟﺎﺗﮯ ﮨﯿﮟ ﺍﺱ ﻟﮱ ﺟﺐ ﮐﺴﯽ ﮐﯽ ﺑﺎﺕ ﺑﺮﯼ ﻟﮕﮯ ﺗﻮ ﻓﻮﺭﺍ #ﭼﻤﺎﭦ ﻣﺎﺭ ﺩﻭ ﺑﺎﺕ ﺧﺘﻢ 😂
#انجم #محبّت",1,,,,,,
"@bajwas24 #صحافی خود میڈیا گروپس #بدلتے رہتےہیں وہ #وژن اور #میچورٹی کہلاتی
اگر کوئی #سیاستدان PTI میں شامل ہوجائے تو #طنز کرتےہیں

#کھوتے_دے_کھر",1,,,,,,
"کھیرا کاٹنے کے سنتی طریقوں نے ہماری سائنس کی ترقی روک دی ورنہ ہم نے خودکش دھماکوں کے ایک سو ایک طریقے پیٹنٹ کرانے تھے 
#طنز",1,,,,,,
" جس رشتے میں صفائی دینی پڑے ، وہ رشتہ نہیں خوش فہمی بن جاتا ہے 💔",0,,,,,,
میں تو کھاتی ہی بٹر پف ہوں ایک ہی ڈپ میں ڈوب جاتا😭😭😭😭,0,,,,,,
ہاہاہا واہ جی کیا حوصلے افزائی کی ہے۔ 😂لعنت ہے,0,,,,,,
"✅قانون کےمطابق مبینہ طورپر جرم سرزد ہوا،لوگوں کےجزبات مجروح ہوۓ، ✅FIRنہیں ہورہی تھی دس گھنٹےاحتجاج کےبعدقانون کےمطابق FIR درج ہوئی۔ ✅قابل ضمانت جرم ہے، ضمانت ہوئی۔ SindhIG going long leave solution reply ’ willing lodge FIR",0,,,,,,
"ایک تو عورت، دوسرا یہ کہ وہ اداکارہ بھی تھی۔ میرے بھائی قاتل یقیناً کوئی انتہائی غیرت مند انسان ہوگا۔۔۔۔ (#طنز) https://t.co/gm7tefL42U",1,,,,,,
"ڈونالڈ حسين ٹرمپ وائٹ میں داخل ہوئے تو سب سے پہلے آذان دی۔ #طنز
#USADecides #TrumpPresident https://t.co/DrSiWrAc5Z",1,,,,,,
میں ان سب مارکٹنگ والوں کو خراجِ تحسین پیش کرتی ہوں جو پالروں کے اشتہاروں میں کلائنٹ ہمیشہ عربی اور سروس دینے والی فلیپینو دکھاتے ہیں۔ #طنز,1,,,,,,
#ریلوے_پولیس_کو_رہا_کرو . کیوں وہ کوئ گلو بٹ ھیں؟حد ھی ہو گئ پاکستانیوں. شریفوں کا قانون نھیں پڑھا ابھی تک. #طنز,1,,,,,,
یہ صرف دیوانے کاخواب ہے 😀,0,,,,,,
دسمبر میں کیبن تو ہوگا گاڑی نہی ہوگی۔ 😁,0,,,,,,
جیو چوہدری صاحب😍,0,,,,,,
شدید فرق ہے بلکل فصیل آباد اور لاہور کی پنجابی والا فرق ہے 😀 مجھے آفس میں کبھی کبھی دونوں کو بھگتنا پڑتا ہے,0,,,,,,
"یہ حکومت چل ہی میرے ٹویٹس پر رہی ہے۔ اب دیکھیے ان کا کیا حشر کرتا ہوں وغیرہ وغیرہ۔
#طنز",1,,,,,,
"سُنلو ساری دُنیا والوں تبدیلی آگئ ہے یارو اتنے زیادہ ووٹ ملے اب تو میرا کپتان کراچی پر حُکمرانی کرے گا 😂
#طنز https://t.co/2SA0ZTP0qw",1,,,,,,
"ایرانی سوچ اور فنڈڈ پراکسی لشکر جھنگوی کے کئی کارندے فوج پولیس سے مقابلے میں ہلاک اور پھانسی چڑھایے جاچکے ہیں اور داعیش میں شامل ہیں
#طنز",1,,,,,,
"اسلام اور پاکستان کو بدنام کرنے کے لیے سعودی و ایران پراکسی جنگ میں سعودی خودکش حملہ آور اور ایران بہت سے  مقتولین فراہم کر رہا ہے !!
#طنز",1,,,,,,
صحیح😂🙂,0,,,,,,
آجکل سب کی شادی پر یہی تبصرہ ہے 😂,0,,,,,,
😲😲👊👊😂🤣🤣🤣 خود ہلی ہوگی چڑیل فسادن😂😂🤣🤣,0,,,,,,
ایہہ وی پیہن اپنی دا پھودا چھڈ گیا اے 😂😂😂,0,,,,,,
"اس خبر پہ تبصرے کیلئے طاہراشرفی سے رابطہ کیا گیا تو انہوں نے کچھ یوں کہا
""حزب اللّہ نے ۷۰۰۰ علما۶ شہید کردئیے۔ #طنز https://t.co/H2DMnr2L34",1,,,,,,
"اپنی قربانی کےجانوروں کی تصویریں اپ لوڈ کرکے ثوابِ دارین حاصل کیجئیے کہیں ایسا نہ ہوکہ دنیا لاعلم ہی رہ جائے 

#میٹھا #طنز",1,,,,,,
"تمہارے شہر کی مسجد نہیں کہ بند ملے 
یہ مے کدہ ہے میاں ! ساری رات چلتا ہے
***************
انتخاب
#طنز",1,,,,,,
"موسیقی، مخلوط تعلیم اور سیکولرازم کی مخالفت ہی ہماری ترقی کی راہ میں اصل رکاوٹ ہے۔ یہ مخالفت ختم نہ ہوئی تو ہم کبھی ترقی نہیں کرسکیں گے #طنز",1,,,,,,
میں ایک کو ہی جانتی😂😂,0,,,,,,
تسی وی میرے واسطے گانا گاؤ نا🙈🙈🙈,0,,,,,,
"سانوں تہاڈیﷺ ذات تے مان ایں تہاڈےﷺقدماں تے جند قربان ایں تہاڈاﷺمُکھ جیویوں قرآن ایں تہاڈیﷺدید اساڈا حج وے تساںﷺبھلیاں دے ہتھ لج وے یک نگاہے، گاہےگاہے از طفیلِ پنج تن 😭",0,,,,,,
IG کو رینجرز نےاغوا کرکے صفدرکو گرفتارکروایا۔ محمدزبیر اور مریم 19اکتوبر آج بلاول کےمطالبے پرآرمی چیف نےنوٹس لےکرتحقیقات کاحکم دیاتو محمدزبیر نے بیان بدل لیا اب وہ کہتاہےکہ اسے IG کےاغوا کا نےبتایاتھا لگتا ہے زرداری نے اپنے سارے قرض اتار دیے😂👏 SindhPolice,0,,,,,,
 اتنی عزت تو کبھی مریم نے کپٹن صفدر کو نہیں دی جتنی بلاول دے رہا ہے 😏,1,,,,,,
"جو پٹواری ہفتہ وار حملہ نہیں برداشت کرسکتے وہ کٹر انصافیوں کے دن رات حملونکی وجہ سے تقریبا نفسیاتی مریض بن چکے ہونگے اب تک
:-)
#اردو #طنز",1,,,,,,
"کراچی میں دہشت گردی پھر سر اٹھانے لگی،میاں صاحب تیری یاد آیی تیرے جانے کے بعد 😭",1,,,,,,
عورت نے تھانے فون کیا اور کہا میرا خاوند اغوا ہوگیا ہے ایس ایچ او نے جواب دیا بی بی ہمارا اپنا آئی جی اغوا ہوگیا ہے ... 😃😂😀,1,,,,,,
کچھ تو مجبوریاں رہی ہوں گی یوں کوئی بے وفا نہیں ہوتا😢,0,,,,,,
اُس سے ملنے کی تمنا تو بہت ہے لیکن آنے جانے کا کرایہ بھی بہت لگتا ہے۔😑,0,,,,,,
درود پاک کسی ایک کی وراثت نہیں ہے ساری امت پڑتی ہے ❤️ صلو_علیہ_وآلہ,0,,,,,,
 وہ کیا جانے قدر یار/دوست کی جن کے ہر روز یار/دوست بنتے ہوں ✨,0,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
تمہاری آنکھیں خورشید کی روشنی لے کر بنائی گئی ہیں تمہاری نظر پڑنے سے ڈوبتی ہوئی سانسیں اپنی اصل حالت میں لوٹ آتی ہیں تمہارے رخسار چاند کی مٹی سے تخلیق کیے گئے ہیں 🌊🌄🗻🌙,0,,,,,,
کچھ سوالوں کے جواب وقت دیتا ہے اور جو جواب وقت دیتا ہے وہ لاجواب ہوتے ہیں 💯 🍃💫,0,,,,,,
لڑکیاں ایک سوٹ پہن کر دوسری شادی میں نہیں جاتی اور لڑکوں نے ایک ماسک میں پورا کرونا نکال دیا ہے 😂😁😉😋😃,0,,,,,,
 میں نے کچھ لوگ لگا رکھا ہیں اپنی پیٹھ پیچھے برائی کرنے کے لیے تنخواہ کچھ بھی نہیں مگر کام بڑی ایمانداری سے کرتے ہیں 😂😜🙊😏😂…,0,,,,,,
میاں صاحب ہر بال کو فل ٹاس بنا کر کھیل رہے ہیں 😄,1,,,,,,
کوئی حسین انسان ہمارے ایونٹ کا سپانسر بننا چاہتا ہے؟ 😔,1,,,,,,
واہ واہ واہ 👌👌,1,,,,,,
نہی یہ کتے کے بچے ہیں 😂,1,,,,,,
شکریہ 😂,0,,,,,,
زندگی کو اتنی سستی نہ بناؤ💫🥀 کہ دو ٹکے کے لوگ کھیل کر چلے جائیں,0,,,,,,
اپوزيشن والے کروڑوں لگا کر جلسہ کرتے ہیں انصافی گھر بیٹھے سو کا پیکچ لگوا کر جلسے کی ماں بہن ایک کردیتے ہیں 🤣💪🏻✌🏻,0,,,,,,
سارا وقت سلیکٹڈ کو برا بھلا کہتے ہیں اور جب سلیکٹر کا خود کو فون آجائے تو خوشی سے بھنگڑے ڈالتے ہیں بس اتنی سی اوقات ہے ۔ 😂😂🤓,0,,,,,,
 گدھوں کی اتنی توہین😂😂😂,1,,,,,,
چلو پھر فراری منگوااؤ ہم بھی آج ڈرائو کرتیں۔😒😅😂,1,,,,,,
ایسے کو بلاول کہتے ہیں 😂😂😂,1,,,,,,
ایک گندے انڈے کی وجہ سے اصلی انڈے دو سو روپے درجن ہو گئے 👋,1,,,,,,
 مادہ خوشحال تُورہ دہ دشمن پہ وینو سرَہ نکڑہ ⚓️🔪 مادہ باچاخان اساسنامہ خورہ ورہ نکڑہ 📖 BachaKhanOurHero,0,,,,,,
نچوڑتے کیسے؟😂😂😂,0,,,,,,
 500 فالورز کا اضافہ کریں لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں ریٹوئیٹ کریں 🔄 ریٹوئیٹ والوں کو فالو کریں اور فال…,0,,,,,,
یہ بھی ہے 😂 😂 میں اسکی کئ ہوئی ٹوئیٹ چوری کرکے زیادہ لائیک لے لیتا ہوں 🤣🤣🤣,0,,,,,,
اپنے فین کو تاڑ رہی ہے اس میں کیا غلط اے😷👌,1,,,,,,
جی سنا نہیں آپ نے انڈین میڈیا کو😆😆,1,,,,,,
ھاھاھاھاھھاھاھاھاھاھاھاھا علاج تے ہو گیا نا۔ شک وی دور ہو گیا 😂,1,,,,,,
😁😁.. اب میں نے سویلین کی فرعونیت کے خلاف کام شروع کر دیا ہے۔۔,1,,,,,,
مینوں جیوندا رہن دیو😂😂😂😂😂,0,,,,,,
لو جی بی بی سرکاری حاجن حاظر ہے 😂😂,0,,,,,,
اپنی محبت میں شِرک برداشت کرلوں ؟؟؟ اتنا صبر کہاں سے لاؤں میں😥😥😥😥,0,,,,,,
یہ لوگ سندھ پولیس کو مراد سعید سمجھ ریے تھے ہن مزا آیا جے ۔پٹیل صاحب 😀😀😀,0,,,,,,
عرض کیا ہے ۔ ووٹ کو عزت دو محض اک بہانہ ہے اصل چکر تو میاں جی کا پیسہ بچانا ہے ۔😀🤣😂🤣😂,1,,,,,,
پیارے رانا مبارک باد قبول فرمائیں '' '' رانا تے آپ بہت وڈا کیک اے `` '' کچھ یاد آیا 😄😃,1,,,,,,
ہممم۔۔۔ میں تو ابھی بھی سچ ہی سمجھتی تھی😀,1,,,,,,
جیالہ گاہک ایک کلو انڈے دو دکاندار نے انڈے توڑے۔۔۔پھر شاپر میں ڈال کر تول دیے جیالہ خوش ۔۔اسنے اپنا لیڈر سچا ثابت کر دیا 😎,1,,,,,,
😂😂🤣🤣👊👊 نکلے یہاں سے سو جائے آپ بچوں کو شغل کرنے دے🙊🙊😂🤣🤣,0,,,,,,
اس سے بڑی فسادن ٹویٹر پر نہیں ملے گی 👇 😂😂😂,0,,,,,,
 ہم بھی ایک دن غُلاف کعبہ چومیں گے😘 السلام علیکم,0,,,,,,
آہو 😂,0,,,,,,
میرا بچپن سے خواب تھا کہ میں ڈاکڑ بنوں اور بڑے بڑے پل بناوں اور لوگ دیکھ کر بولیں واہ کتنا اچھا جہاز چلاتا ہے ... ..😂😂😂😂😂,1,,,,,,
مجھے لگتا تھا پاکستان میں ہی زیادہ لفافے چلتے ہیں صحافت کے نام پر مگر انڈیا میں اس سے بھی زیادہ ہیں 😂🤭😇😂,1,,,,,,
 روپے کی قدر گنوا کے اب عوام کو اچھے دنوں کی نوید کا لالچ دے کے میڈیا میں ڈالر گنتے دیکھائے جا رے ہیں 😁 کھان ساب بیرونی ق…,1,,,,,,
محترم کے کھیلنے کے طریقہ سے لگتا ہے جگت بازی سے آخر میں اپنی cd کا نام ضرور بتائیں گے 😏,1,,,,,,
ہہہہہہہہہہہہہہہہہہہہہہہہہہہہہہہ🤣😹😹💕,0,,,,,,
"لاکھوں سلام ــــــ زُلف کے اُس سائبان پر، بے سایہ ہو کے سایہ ہے سارے جہان پر۔ '' وَمَا أَرْسَلْنَاکَ إِلَّا رَحْمَۃً لِّلْعَالَمِیْنَ '' ❣️",0,,,,,,
 حضرت چیخاں تو پتہ چلدا تیل توں بغیر داغا گیا 😂😂,0,,,,,,
حق سچ کی آواز حامد میر کو سلام 👍💯✔,0,,,,,,
بڑی شدومد نال یاد کیتا جا ریا اے سر ۔۔۔ کی بورڈ ای سی نا 😂😂😜,1,,,,,,
جی ہاں ان کی بات آئے تو ملے گی ہو گا 😏 اور جو وزیر اس سکینڈل میں وزارتیں انجوائے کر رہے ہیں ان کا کیا 🤔,1,,,,,,
یہ تو گیارہ جماعتی گروپ نے بھی کہا کہ حکومت ختم ہوجاٸےگی اس کے بارےمیں کیا خیال ہے؟ ہمارا وزیراعظم بھی ہماری عزت ہے۔ کیا یہ بھی ریاست کے اوپر ریاست کاشاخسانہ ہے😄,1,,,,,,
 خان صاحب نے پنکی کی عدت پوری نہیں ہونے دی اور اب باجوے کی مدت پوری نہیں ہونے دینگے🤦😁😁😜😜😂,1,,,,,,
الیکشن میں جانا پڑے گا مری سے ہار کر پھر لاہور جا کر الیکشن لڑنا پڑے گا 😂,0,,,,,,
